rand,word,corr,oldnew,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,weclomeText.started,weclomeText.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,polyback.started,polyback.stopped,textBlank500.started,textBlank500.stopped,polygon_3.started,polygon_3.stopped,textstudy.started,textstudy.stopped,textWait.started,textWait.stopped,key_respexit.keys,key_respexit.rt,key_respexit.started,key_respexit.stopped,polygon.started,polygon.stopped,textTesttrait.started,textTesttrait.stopped,key_conf.keys,key_conf.rt,key_conf.started,key_conf.stopped,polygon_5.started,polygon_5.stopped,textconfscale.started,textconfscale.stopped,polygon_4.started,polygon_4.stopped,text.started,text.stopped,polyBack.started,polyBack.stopped,textTestwordRFN.started,textTestwordRFN.stopped,key_TestRfn.keys,key_TestRfn.rt,key_TestRfn.started,key_TestRfn.stopped,textRFNscale.started,textRFNscale.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.12331397410738187,rakel,1,new,,,,,0,2,2,6,,,,,,,41.34375709999949,None,41.34375709999949,None,,,,,,,,,,,37.645923299998685,None,37.645923299998685,None,2,2.8062159000000975,37.645923299998685,None,37.645923299998685,None,37.645923299998685,None,40.4779168999994,None,40.4779168999994,None,40.977280099999916,None,40.977280099999916,None,n,0.33846579999953974,40.977280099999916,None,40.977280099999916,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.28188663363299615,wrye,0,old,,,,,0,3,3,4,,,,,,,45.574968799999624,None,45.574968799999624,None,,,,,,,,,,,41.84327499999927,None,41.84327499999927,None,5,2.696532500000103,41.84327499999927,None,41.84327499999927,None,41.84327499999927,None,44.558230900000126,None,44.558230900000126,None,45.05790139999954,None,45.05790139999954,None,f,0.49775360000057844,45.05790139999954,None,45.05790139999954,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.409567490804285,nyce,1,old,,,,,0,4,4,0,,,,,,,50.10827489999974,None,50.10827489999974,None,,,,,,,,,,,46.09079509999901,None,46.09079509999901,None,6,2.6170737000011286,46.09079509999901,None,46.09079509999901,None,46.09079509999901,None,48.739846899999975,None,48.739846899999975,None,49.255347399999664,None,49.255347399999664,None,f,0.8205924999983836,49.255347399999664,None,49.255347399999664,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.7975801985928972,plat,0,new,,,,,0,5,5,8,,,,,,,54.7526872999988,None,54.7526872999988,None,,,,,,,,,,,50.62139670000033,None,50.62139670000033,None,3,3.42296609999903,50.62139670000033,None,50.62139670000033,None,50.62139670000033,None,54.070085800000015,None,54.070085800000015,None,54.56987459999982,None,54.56987459999982,None,n,0.16211479999947187,54.56987459999982,None,54.56987459999982,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.1706900115358032,gyse ,0,new,,,,,0,6,6,11,,,,,,,57.78415320000022,None,57.78415320000022,None,,,,,,,,,,,55.25209819999873,None,55.25209819999873,None,5,1.5118932999994286,55.25209819999873,None,55.25209819999873,None,55.25209819999873,None,56.784448299998985,None,56.784448299998985,None,57.28429599999981,None,57.28429599999981,None,n,0.4799078999985795,57.28429599999981,None,57.28429599999981,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.28845124114116627,tapycer,1,new,,,,,0,7,7,9,,,,,,,62.19865579999896,None,62.19865579999896,None,,,,,,,,,,,58.28367359999902,None,58.28367359999902,None,2,2.984202899999218,58.28367359999902,None,58.28367359999902,None,58.28367359999902,None,61.29931690000012,None,61.29931690000012,None,61.79887129999952,None,61.79887129999952,None,n,0.3809492999989743,61.79887129999952,None,61.79887129999952,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.8848473850089019,twynne,0,new,,,,,0,8,8,7,,,,,,,65.1639825000002,None,65.1639825000002,None,,,,,,,,,,,62.69891060000009,None,62.69891060000009,None,1,1.552818699999989,62.69891060000009,None,62.69891060000009,None,62.69891060000009,None,64.2805587999992,None,64.2805587999992,None,64.78017829999953,None,64.78017829999953,None,n,0.35977660000025935,64.78017829999953,None,64.78017829999953,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.6577904416873331,myght ,0,old,,,,,0,9,9,3,,,,,,,69.21104379999997,None,69.21104379999997,None,,,,,,,,,,,65.66351430000032,None,65.66351430000032,None,1,2.820040800001152,65.66351430000032,None,65.66351430000032,None,65.66351430000032,None,68.51131929999974,None,68.51131929999974,None,69.01109639999959,None,69.01109639999959,None,n,0.18488450000040757,69.01109639999959,None,69.01109639999959,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.6078282903022746,avyseth,1,old,,,,,0,10,10,1,,,,,,,72.92611909999869,None,72.92611909999869,None,,,,,,,,,,,69.71094339999945,None,69.71094339999945,None,3,2.2289997000007133,69.71094339999945,None,69.71094339999945,None,69.71094339999945,None,71.95975849999923,None,71.95975849999923,None,72.45969700000023,None,72.45969700000023,None,n,0.44831780000095023,72.45969700000023,None,72.45969700000023,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
0.8279668538445241,gnow ,1,new,,,,,0,11,11,10,,,,,,,76.9908789000001,None,76.9908789000001,None,,,,,,,,,,,73.42571150000003,None,73.42571150000003,None,2,2.9620046999989427,73.42571150000003,None,73.42571150000003,None,73.42571150000003,None,76.40721029999986,None,76.40721029999986,None,76.90651040000012,None,76.90651040000012,None,n,0.05783770000016375,76.90651040000012,None,76.90651040000012,None,,,f3,001,2020_Aug_12_1708,untitled,2020.1.3,60.01205041956828,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.50633459999881,None,,,,,,,
