rand,word,corr,oldnew,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,weclomeText.started,weclomeText.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,polyback.started,polyback.stopped,textBlank500.started,textBlank500.stopped,polygon_3.started,polygon_3.stopped,textstudy.started,textstudy.stopped,textWait.started,textWait.stopped,key_respexit.keys,key_respexit.rt,key_respexit.started,key_respexit.stopped,polygon.started,polygon.stopped,textTesttrait.started,textTesttrait.stopped,key_conf.keys,key_conf.rt,key_conf.started,key_conf.stopped,polygon_5.started,polygon_5.stopped,textconfscale.started,textconfscale.stopped,polygon_4.started,polygon_4.stopped,text.started,text.stopped,polyBack.started,polyBack.stopped,textTestwordRFN.started,textTestwordRFN.stopped,key_TestRfn.keys,key_TestRfn.rt,key_TestRfn.started,key_TestRfn.stopped,textRFNscale.started,textRFNscale.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.743001900031231,None,space,0.9564381000236608,10.743001900031231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.49218093348448144,scole,0,old,0,0,0,0,,,,,,,,,,,12.745008500001859,None,12.745008500001859,None,12.256352700002026,None,12.256352700002026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.33227739404181045,twynne,0,old,0,1,1,2,,,,,,,,,,,13.744682600023225,None,13.744682600023225,None,13.244825200003106,None,13.244825200003106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.32912866595588885,gyse ,0,old,0,2,2,1,,,,,,,,,,,14.743605800031219,None,14.743605800031219,None,14.244344800012186,None,14.244344800012186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.24342750001233,None,space,1.2166167999967001,15.24342750001233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.589872843501822,thombe,0,new,,,,,0,0,0,18,,,,,,,23.422491700039245,None,23.422491700039245,None,,,,,,,,,,,16.98458450002363,None,16.98458450002363,None,1,3.0191327999928035,16.98458450002363,None,16.98458450002363,None,16.98458450002363,None,20.024213600030635,None,20.024213600030635,None,20.52374630002305,None,20.52374630002305,None,n,2.871812900004443,20.52374630002305,None,20.52374630002305,None,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.8473355694788545,rakel,1,new,,,,,0,1,1,12,,,,,,,29.068806099996436,None,29.068806099996436,None,,,,,,,,,,,23.938117699988652,None,23.938117699988652,None,1,3.1536385000217706,23.938117699988652,None,23.938117699988652,None,23.938117699988652,None,27.12019169999985,None,27.12019169999985,None,27.620118500024546,None,27.620118500024546,None,n,1.4233724999940023,27.620118500024546,None,27.620118500024546,None,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.4780056999749176,lyst,1,old,,,,,0,2,2,6,,,,,,,40.762213200039696,None,40.762213200039696,None,,,,,,,,,,,29.56836909998674,None,29.56836909998674,None,6,9.875292399956379,29.56836909998674,None,29.56836909998674,None,29.56836909998674,None,39.46286820003297,None,39.46286820003297,None,39.96254919999046,None,39.96254919999046,None,n,0.7688162999693304,39.96254919999046,None,39.96254919999046,None,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
0.9307065317309395,myre,1,old,,,,,0,3,3,8,,,,,,,44.07804200000828,None,44.07804200000828,None,,,,,,,,,,,41.2617899000179,None,41.2617899000179,None,6,1.6538558999891393,41.2617899000179,None,41.2617899000179,None,41.2617899000179,None,42.94469630002277,None,42.94469630002277,None,43.444637699984014,None,43.444637699984014,None,n,0.6068043999839574,43.444637699984014,None,43.444637699984014,None,60,001,2020_Aug_11_2215,untitled,2020.1.3,60.08362440267675,
