rand,word,corr,oldnew,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,weclomeText.started,weclomeText.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,polyback.started,polyback.stopped,textBlank500.started,textBlank500.stopped,polygon_3.started,polygon_3.stopped,textstudy.started,textstudy.stopped,textWait.started,textWait.stopped,key_respexit.keys,key_respexit.rt,key_respexit.started,key_respexit.stopped,polygon.started,polygon.stopped,textTesttrait.started,textTesttrait.stopped,key_conf.keys,key_conf.rt,key_conf.started,key_conf.stopped,polygon_5.started,polygon_5.stopped,textconfscale.started,textconfscale.stopped,polygon_4.started,polygon_4.stopped,text.started,text.stopped,polyBack.started,polyBack.stopped,textTestwordRFN.started,textTestwordRFN.stopped,key_TestRfn.keys,key_TestRfn.rt,key_TestRfn.started,key_TestRfn.stopped,textRFNscale.started,textRFNscale.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9.391163999971468,None,space,0.8932623000000603,9.391163999971468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.8194966706108678,lyst,1,old,0,0,0,6,,,,,,,,,,,12.315410299983341,None,12.315410299983341,None,10.820870399998967,None,10.820870399998967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.8981299057185863,myght ,0,old,0,1,1,3,,,,,,,,,,,14.314156499982346,None,14.314156499982346,None,12.815139000013005,None,12.815139000013005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.9785533626608152,gyse ,0,old,0,2,2,1,,,,,,,,,,,16.312869300018065,None,16.312869300018065,None,14.814058299991302,None,14.814058299991302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.19706406212198735,outen,1,old,0,3,3,5,,,,,,,,,,,18.311751000001095,None,18.311751000001095,None,16.812580199970398,None,16.812580199970398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.2427443305773498,myre,1,old,0,4,4,8,,,,,,,,,,,20.310736600018572,None,20.310736600018572,None,18.811577400017995,None,18.811577400017995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.9913195610172525,plat,0,old,0,5,5,7,,,,,,,,,,,22.309653599979356,None,22.309653599979356,None,20.810615000023972,None,20.810615000023972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.13721645715084552,layser,1,new,0,6,6,11,,,,,,,,,,,24.30861539999023,None,24.30861539999023,None,22.80995680001797,None,22.80995680001797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.21125162502494155,gnow ,1,old,0,7,7,4,,,,,,,,,,,26.30772879999131,None,26.30772879999131,None,24.8089807999786,None,24.8089807999786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
0.05356565248651124,wityng,1,old,0,8,8,10,,,,,,,,,,,28.30674169998383,None,28.30674169998383,None,26.807173200009856,None,26.807173200009856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,001,2020_Aug_11_2227,untitled,2020.1.3,60.05984362939866,
