rand,word,corr,oldnew,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,weclomeText.started,weclomeText.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,polyback.started,polyback.stopped,textBlank500.started,textBlank500.stopped,polygon_3.started,polygon_3.stopped,textstudy.started,textstudy.stopped,textWait.started,textWait.stopped,key_respexit.keys,key_respexit.rt,key_respexit.started,key_respexit.stopped,polygon.started,polygon.stopped,textTesttrait.started,textTesttrait.stopped,key_conf.keys,key_conf.rt,key_conf.started,key_conf.stopped,polygon_5.started,polygon_5.stopped,textconfscale.started,textconfscale.stopped,polygon_4.started,polygon_4.stopped,text.started,text.stopped,polyBack.started,polyBack.stopped,textTestwordRFN.started,textTestwordRFN.stopped,key_TestRfn.keys,key_TestRfn.rt,key_TestRfn.started,key_TestRfn.stopped,textRFNscale.started,textRFNscale.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.18837464078253696,popet,0,old,,,,,0,0,0,5,,,,,,,39.03476299999966,None,39.03476299999966,None,,,,,,,,,,,35.17438369999945,None,35.17438369999945,None,6,2.062893799999074,35.17438369999945,None,35.17438369999945,None,35.17438369999945,None,37.252056999999695,None,37.252056999999695,None,37.7516171999996,None,37.7516171999996,None,f,1.253678499999296,37.7516171999996,None,37.7516171999996,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.9357763842981782,scole,0,new,,,,,0,1,1,10,,,,,,,43.98175599999922,None,43.98175599999922,None,,,,,,,,,,,39.53442499999983,None,39.53442499999983,None,1,2.9268652999999176,39.53442499999983,None,39.53442499999983,None,39.53442499999983,None,42.48224889999983,None,42.48224889999983,None,42.98229679999895,None,42.98229679999895,None,n,0.9748333999996248,42.98229679999895,None,42.98229679999895,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.871031206977852,wityng,1,new,,,,,0,2,2,11,,,,,,,54.825939299998936,None,54.825939299998936,None,,,,,,,,,,,44.481105099999695,None,44.481105099999695,None,3,8.324256500000047,44.481105099999695,None,44.481105099999695,None,44.481105099999695,None,52.82678719999967,None,52.82678719999967,None,53.32662359999995,None,53.32662359999995,None,n,1.4705100999999559,53.32662359999995,None,53.32662359999995,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.6290966202941412,bulles ,1,new,,,,,0,3,3,9,,,,,,,59.42324319999898,None,59.42324319999898,None,,,,,,,,,,,55.32571900000039,None,55.32571900000039,None,1,2.503562999998394,55.32571900000039,None,55.32571900000039,None,55.32571900000039,None,57.85748860000058,None,57.85748860000058,None,58.357219199999236,None,58.357219199999236,None,n,1.0402353999998013,58.357219199999236,None,58.357219199999236,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.0208492842694461,outen,1,old,,,,,0,4,4,1,,,,,,,65.6028583999996,None,65.6028583999996,None,,,,,,,,,,,59.9230434000001,None,59.9230434000001,None,3,4.26603680000153,59.9230434000001,None,59.9230434000001,None,59.9230434000001,None,64.22046810000029,None,64.22046810000029,None,64.7203300000001,None,64.7203300000001,None,n,0.8607394999999087,64.7203300000001,None,64.7203300000001,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.026269364179670296,gnow ,1,old,,,,,0,5,5,3,,,,,,,69.15127129999928,None,69.15127129999928,None,,,,,,,,,,,66.10231059999933,None,66.10231059999933,None,6,1.9188930000000255,66.10231059999933,None,66.10231059999933,None,66.10231059999933,None,68.0515746000001,None,68.0515746000001,None,68.55143709999902,None,68.55143709999902,None,f,0.5738856999996642,68.55143709999902,None,68.55143709999902,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.865430931424395,byynge ,0,new,,,,,0,6,6,6,,,,,,,72.61587839999993,None,72.61587839999993,None,,,,,,,,,,,69.65092670000013,None,69.65092670000013,None,1,2.098459199998615,69.65092670000013,None,69.65092670000013,None,69.65092670000013,None,71.76618570000028,None,71.76618570000028,None,72.26561899999979,None,72.26561899999979,None,n,0.33138030000009167,72.26561899999979,None,72.26561899999979,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.9060890056134056,thombe,0,new,,,,,0,7,7,7,,,,,,,79.1457489000004,None,79.1457489000004,None,,,,,,,,,,,73.11551189999955,None,73.11551189999955,None,1,4.6976919999997335,73.11551189999955,None,73.11551189999955,None,73.11551189999955,None,77.82894540000052,None,77.82894540000052,None,78.32905389999905,None,78.32905389999905,None,n,0.788198199999897,78.32905389999905,None,78.32905389999905,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.7419465337613355,wrye,0,old,,,,,0,8,8,4,,,,,,,84.74239470000066,None,84.74239470000066,None,,,,,,,,,,,79.6453375000001,None,79.6453375000001,None,5,3.687608599999294,79.6453375000001,None,79.6453375000001,None,79.6453375000001,None,83.35925459999999,None,83.35925459999999,None,83.85922100000062,None,83.85922100000062,None,n,0.8662688000003982,83.85922100000062,None,83.85922100000062,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.8752312079667245,layser,1,old,,,,,0,9,9,2,,,,,,,88.87336359999972,None,88.87336359999972,None,,,,,,,,,,,85.24208290000024,None,85.24208290000024,None,6,2.211064399998577,85.24208290000024,None,85.24208290000024,None,85.24208290000024,None,87.47413020000022,None,87.47413020000022,None,87.97399219999897,None,87.97399219999897,None,f,0.8791755000002013,87.97399219999897,None,87.97399219999897,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
0.3332964254950542,tapycer,1,new,,,,,0,10,10,8,,,,,,,93.1207261999989,None,93.1207261999989,None,,,,,,,,,,,89.3733486000001,None,89.3733486000001,None,2,2.495858899999803,89.3733486000001,None,89.3733486000001,None,89.3733486000001,None,91.8878507999998,None,91.8878507999998,None,92.38768449999952,None,92.38768449999952,None,n,0.7135124000014912,92.38768449999952,None,92.38768449999952,None,,,f1,001,2020_Aug_12_1614,untitled,2020.1.3,60.01882190219533,
