rand,word,corr,oldnew,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,weclomeText.started,weclomeText.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,polyback.started,polyback.stopped,textBlank500.started,textBlank500.stopped,polygon_3.started,polygon_3.stopped,textstudy.started,textstudy.stopped,textWait.started,textWait.stopped,key_respexit.keys,key_respexit.rt,key_respexit.started,key_respexit.stopped,polygon.started,polygon.stopped,textTesttrait.started,textTesttrait.stopped,key_conf.keys,key_conf.rt,key_conf.started,key_conf.stopped,polygon_5.started,polygon_5.stopped,textconfscale.started,textconfscale.stopped,polygon_4.started,polygon_4.stopped,text.started,text.stopped,polyBack.started,polyBack.stopped,textTestwordRFN.started,textTestwordRFN.stopped,key_TestRfn.keys,key_TestRfn.rt,key_TestRfn.started,key_TestRfn.stopped,textRFNscale.started,textRFNscale.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8.147752800025046,None,space,0.5604719000402838,8.147752800025046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.6221295328909459,plat,0,old,0,0,0,7,,,,,,,,,,,10.745095600024797,None,10.745095600024797,None,9.251480199978687,None,9.251480199978687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.33227739404181045,twynne,0,old,0,1,1,2,,,,,,,,,,,12.7442167000263,None,12.7442167000263,None,11.244758400018327,None,11.244758400018327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.9307065317309395,myre,1,old,0,2,2,8,,,,,,,,,,,14.74284770002123,None,14.74284770002123,None,13.24607290001586,None,13.24607290001586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.4780056999749176,lyst,1,old,0,3,3,6,,,,,,,,,,,16.742160100024194,None,16.742160100024194,None,15.242377599992324,None,15.242377599992324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.28538286921036493,wrye,0,old,0,4,4,9,,,,,,,,,,,18.740818699996453,None,18.740818699996453,None,17.241544399992563,None,17.241544399992563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.49218093348448144,scole,0,old,0,5,5,0,,,,,,,,,,,20.739706700027455,None,20.739706700027455,None,19.24037989997305,None,19.24037989997305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.4248473413222744,gnow ,1,old,0,6,6,4,,,,,,,,,,,22.738484399975277,None,22.738484399975277,None,21.239160500001162,None,21.239160500001162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.4878824864579495,myght ,0,old,0,7,7,3,,,,,,,,,,,24.737436699972022,None,24.737436699972022,None,23.238086799974553,None,23.238086799974553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.5516819324726868,outen,1,old,0,8,8,5,,,,,,,,,,,26.736216699995566,None,26.736216699995566,None,25.23701149999397,None,25.23701149999397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.9192702825520197,wityng,1,new,0,9,9,10,,,,,,,,,,,28.735460399999283,None,28.735460399999283,None,27.236125499999616,None,27.236125499999616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.32912866595588885,gyse ,0,old,0,10,10,1,,,,,,,,,,,30.73433790000854,None,30.73433790000854,None,29.23533519997727,None,29.23533519997727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
,,,,,,,,,,,,,,,,,,,,,,,,,,31.23378289997345,None,space,1.4906540000229143,31.23378289997345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
0.8473355694788545,rakel,1,new,,,,,0,0,0,12,,,,,,,38.662983599992,None,38.662983599992,None,,,,,,,,,,,33.25563660002081,None,33.25563660002081,None,1,2.1404766000341624,33.25563660002081,None,33.25563660002081,None,33.25563660002081,None,35.41490380000323,None,35.41490380000323,None,35.914626299985684,None,35.914626299985684,None,n,2.721954899956472,35.914626299985684,None,35.914626299985684,None,,,61,001,2020_Aug_11_2217,untitled,2020.1.3,60.1482051787179,
