rand,word,corr,oldnew,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,weclomeText.started,weclomeText.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,polyback.started,polyback.stopped,textBlank500.started,textBlank500.stopped,polygon_3.started,polygon_3.stopped,textstudy.started,textstudy.stopped,textWait.started,textWait.stopped,key_respexit.keys,key_respexit.rt,key_respexit.started,key_respexit.stopped,polygon.started,polygon.stopped,textTesttrait.started,textTesttrait.stopped,key_conf.keys,key_conf.rt,key_conf.started,key_conf.stopped,polygon_5.started,polygon_5.stopped,textconfscale.started,textconfscale.stopped,polygon_4.started,polygon_4.stopped,text.started,text.stopped,polyBack.started,polyBack.stopped,textTestwordRFN.started,textTestwordRFN.stopped,key_TestRfn.keys,key_TestRfn.rt,key_TestRfn.started,key_TestRfn.stopped,textRFNscale.started,textRFNscale.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8.05130790000112,None,space,0.9837385000009817,8.05130790000112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.9769000195761608,outen,1,old,0,0,0,5,,,,,,,,,,,11.076854800001456,None,11.076854800001456,None,9.586405000000013,None,9.586405000000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.15819659954817333,wrye,0,old,0,1,1,3,,,,,,,,,,,13.075728900001195,None,13.075728900001195,None,11.576416300000346,None,11.576416300000346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.3840259306098286,plat,0,old,0,2,2,4,,,,,,,,,,,15.07448740000109,None,15.07448740000109,None,13.57551980000062,None,13.57551980000062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.2800180944240531,rakel,1,old,0,3,3,1,,,,,,,,,,,17.073436700000457,None,17.073436700000457,None,15.574332700000014,None,15.574332700000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.8294922204693773,bulles ,1,old,0,4,4,0,,,,,,,,,,,19.07253160000073,None,19.07253160000073,None,17.57313560000148,None,17.57313560000148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.14410714483272347,myght ,0,old,0,5,5,2,,,,,,,,,,,21.071210100000826,None,21.071210100000826,None,19.571811900001194,None,19.571811900001194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
,,,,,,,,,,,,,,,,,,,,,,,,,,21.57101490000059,None,space,1.0478004999986297,21.57101490000059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.2800180944240531,rakel,1,old,,,,,0,0,0,1,,,,,,,27.8848538000002,None,27.8848538000002,None,,,,,,,,,,,23.142310799999905,None,23.142310799999905,None,2,3.228684699999576,23.142310799999905,None,23.142310799999905,None,23.142310799999905,None,26.40153250000003,None,26.40153250000003,None,26.90094930000123,None,26.90094930000123,None,n,0.9662079000008816,26.90094930000123,None,26.90094930000123,None,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.32664374890553527,twynne,0,new,,,,,0,1,1,11,,,,,,,32.09845210000094,None,32.09845210000094,None,,,,,,,,,,,28.40035490000082,None,28.40035490000082,None,2,2.8587361999998393,28.40035490000082,None,28.40035490000082,None,28.40035490000082,None,31.28245120000065,None,31.28245120000065,None,31.782088300000396,None,31.782088300000396,None,n,0.28489710000030755,31.782088300000396,None,31.782088300000396,None,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.8396213465210652,myre,1,new,,,,,0,2,2,7,,,,,,,35.79627640000035,None,35.79627640000035,None,,,,,,,,,,,32.59783310000057,None,32.59783310000057,None,5,2.2690672999997332,32.59783310000057,None,32.59783310000057,None,32.59783310000057,None,34.89641990000018,None,34.89641990000018,None,35.396545900001,None,35.396545900001,None,f,0.37422960000003513,35.396545900001,None,35.396545900001,None,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.9769000195761608,outen,1,old,,,,,0,3,3,5,,,,,,,38.86125450000145,None,38.86125450000145,None,,,,,,,,,,,36.29579420000118,None,36.29579420000118,None,6,1.515312300000005,36.29579420000118,None,36.29579420000118,None,36.29579420000118,None,37.828181400000176,None,37.828181400000176,None,38.32794450000074,None,38.32794450000074,None,f,0.507068299999446,38.32794450000074,None,38.32794450000074,None,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.8294922204693773,bulles ,1,old,,,,,0,4,4,0,,,,,,,41.643632600000274,None,41.643632600000274,None,,,,,,,,,,,39.36097620000146,None,39.36097620000146,None,6,1.2582425000000512,39.36097620000146,None,39.36097620000146,None,39.36097620000146,None,40.644159299999956,None,40.644159299999956,None,41.143480000000636,None,41.143480000000636,None,f,0.46788090000154625,41.143480000000636,None,41.143480000000636,None,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
0.5860439002898092,wityng,1,new,,,,,0,5,5,8,,,,,,,47.27344940000148,None,47.27344940000148,None,,,,,,,,,,,42.142939000001206,None,42.142939000001206,None,5,3.0762589999994816,42.142939000001206,None,42.142939000001206,None,42.142939000001206,None,45.241226500000266,None,45.241226500000266,None,45.741046000001006,None,45.741046000001006,None,n,1.5018848999989132,45.741046000001006,None,45.741046000001006,None,,,f2,001,2020_Aug_12_1616,untitled,2020.1.3,59.986527026008055,
